X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	event	event1	censtime	censnoisytime	time	noisytime
2.87215427858	3.65121543334	1.21780047154	4.98937671213	7.81005062718	7.58100852501	5.99110401329	4.24793261445	1.34541949927	8.8758758399	0.0	1.0	52.2205398794	23.0484023565	68.5290300244	64.6160099606
0.158082796925	7.17130213504	2.74195556142	8.28225766006	4.60579822295	1.1243132497	0.739062496213	9.61372898891	2.63427460075	7.43329457171	1.0	1.0	45.047907958	47.7871898601	45.047907958	45.360256544
0.813953225549	3.68324339569	5.98240301746	2.44953961555	7.92946102891	1.63246191396	5.43917152977	7.7485528418	8.28641305913	9.61976295977	0.0	1.0	19.5490137306	68.2547279336	83.1176131286	85.7996271986
5.36065497619	0.13144484343	7.36894223831	8.96985109992	0.723547407741	9.1498026266	2.80705424588	6.86361817213	5.89703250361	3.24429856418	0.0	1.0	4.71611144694	14.418801463	20.0024874546	19.654624536
7.33661851483	1.5202981971	1.95751192875	8.58223418955	2.95542591745	9.75808726684	5.00767285663	3.86584469359	2.9888076998	7.10240427589	0.0	1.0	5.57887036471	24.3826582294	33.0802793804	30.9552269839
4.22116473664	2.50514424909	1.67253552644	0.302230407764	7.48656984995	8.25098299461	4.06250638779	5.8153788304	0.285131187455	0.212622209966	1.0	1.0	148.547164864	166.9921513	148.547164864	153.878206532
3.592421709	9.40889918613	8.31414070124	2.45610357355	8.48114986012	9.2470506874	1.01988597965	1.49480675179	2.99521316332	0.307522062688	1.0	1.0	96.1031603125	96.442301219	96.1031603125	103.418684681
9.51719149469	8.21727012035	2.920474488	3.31824697256	0.804814694094	2.01861755065	1.43692269678	7.06007809406	6.80817613574	4.89270101682	1.0	1.0	89.5193684507	87.459597822	89.5193684507	93.3449520724
3.17658239116	7.76780542296	9.48653648829	9.26932225903	2.10799752242	4.46678603047	1.5547742188	7.37689742212	3.58994177627	2.33829604058	1.0	1.0	50.5361336653	55.7882590905	50.5361336653	52.5193116138
9.07977353887	2.2479145888	5.57225676568	4.79959819849	3.92006989705	4.16207379556	3.72971742375	5.31890394314	1.89401473902	2.63998939818	0.0	1.0	17.403369429	29.5542799182	38.3277629572	38.4105894359
0.168148837541	2.61739978518	5.43124631561	6.90640426868	9.00747149074	7.94049352705	3.2542931356	0.535846966141	4.92627273726	0.461956186593	0.0	1.0	87.5529462336	33.3893081975	112.942986334	119.887828753
7.1377158212	2.76837474871	1.41132517941	5.50817196688	3.05511282206	3.7744280009	2.49987277161	1.54289365984	0.716898348442	5.10929891602	1.0	1.0	84.638902459	95.0202659645	84.638902459	83.0640438523
6.0285858681	3.06536644612	3.61096528971	4.56363449874	6.19640648228	0.950998786085	6.84116082002	9.94323064521	3.15337380856	0.801825709309	0.0	1.0	40.9301418896	1.93759606016	49.8670381934	52.8251018962
3.8643085437	4.1141170831	0.521181685742	2.03728982297	1.12799690072	8.8327835974	8.12316288811	8.82889934372	6.83872667393	9.1522271471	0.0	1.0	170.897165549	121.109410237	241.172837907	237.071892324
3.4277489944	9.9236878521	4.20647700139	7.95098772882	9.1681675154	0.835226941036	9.25712837611	1.42334147152	7.76432210984	4.53773216925	0.0	1.0	30.250360802	2.55362056586	74.6651174169	75.4758524116
7.45174697712	8.45686943608	9.82896884518	4.58470117901	8.40194869274	2.73070076011	8.92198317988	7.6877436079	6.05863598661	4.44494826671	1.0	1.0	143.308723036	146.91076177	143.308723036	140.279818529
2.40416763774	0.936588939805	0.714765941783	6.53224708107	7.2379301138	9.80994155037	9.47648614272	6.74564770652	6.45411667098	4.57105600038	1.0	1.0	256.753490034	328.169534286	256.753490034	232.544947803
8.12128444295	9.11332731228	4.3881849072	4.47386405852	9.42238122459	0.948811089558	9.87952962409	1.28403231838	9.74415108764	7.68173510396	1.0	1.0	122.524338175	130.282299429	122.524338175	114.886139063
1.53525793995	7.77036309857	3.41779890651	6.37880855791	2.71908306697	2.82120101634	2.66717135882	9.73457029141	2.68177879733	7.40418328431	1.0	1.0	6.05370917919	6.21851102003	6.05370917919	5.18257244818
0.612995666925	2.14617411773	0.156019676985	0.829661897866	8.99941281607	2.13747970708	1.18659008547	8.3244125142	9.26308647561	1.51082964107	1.0	1.0	157.903478205	141.906633367	157.903478205	159.926468372
5.22303669627	5.54757295691	3.00119742585	9.14177586479	6.68343994159	1.11955814695	7.62300017758	4.56429388234	8.1045979401	5.69633884779	1.0	1.0	52.7554669569	50.4204404367	52.7554669569	50.3539737725
8.15013451951	7.4593693891	1.32112256237	4.02054237131	9.51759602699	3.85505048083	7.37809140577	2.48513408984	0.247320038552	8.00945352477	1.0	1.0	20.9273967781	21.5269927497	20.9273967781	21.0611709214
5.18863395445	8.91253487048	6.4148911921	4.00502284377	2.94054946753	7.34434178584	0.138098351222	9.91627194937	5.51456938602	0.75232935877	0.0	1.0	10.3227390659	7.98654096695	59.4463112722	58.0564606226
3.99521886668	9.48604183557	1.35793349206	0.26952369316	8.77099573267	7.54160597716	6.13874267618	5.68773577208	1.44375814118	6.41959316905	0.0	1.0	5.60259958221	8.52111573998	24.5918906505	24.5114207168
2.88818145122	0.336150290022	2.52605976774	5.09958870629	0.700852383314	8.94431299069	5.83577933464	3.51756064996	3.89681733194	0.689896088665	0.0	1.0	26.0626045145	86.0363434533	143.369739015	143.655786476
0.57456068893	7.31924692134	6.76473948228	8.41642460059	9.53745251234	3.62970896383	8.86026491424	9.58521315785	6.99325823594	0.466966008211	0.0	1.0	54.2695172865	20.2077545188	119.889483699	117.853396879
4.02450110608	3.72957751408	7.7311962705	0.252406984769	4.07259687046	3.90646918304	4.33929408673	4.37777841727	7.72108138234	6.75064306507	1.0	1.0	58.0849466096	62.5733086533	58.0849466096	63.4512969699
8.06976593684	7.03378126206	4.8328350802	0.528240200983	6.54135003746	6.46148151875	8.7720869761	2.87781820777	5.90512272759	1.84974114382	1.0	1.0	47.6765348252	49.1316456937	47.6765348252	57.9972465115
9.75582430664	1.60605687639	5.89065090307	8.8671042029	6.16935971279	4.44080394039	1.3031950912	2.86428763777	1.53668003664	3.15529327625	0.0	1.0	54.9316653079	38.2638850032	99.4690161852	98.7054274248
9.8358080675	9.26470342742	0.355482071814	1.17555715016	2.39073990002	5.87351578862	3.09559006691	7.15458006732	7.3895319849	5.6813918809	0.0	1.0	27.3590193986	32.7896227523	71.941655756	70.0920370002
0.887811142866	9.95239879116	5.97889375538	6.71886185531	8.62066534451	5.75500332	7.35650473988	5.11558136664	0.678003895347	5.30554700201	1.0	1.0	58.3656585114	54.3229032466	58.3656585114	63.3673701032
2.14385429734	1.84547948058	0.377754090761	3.96902220953	0.302831442014	9.38434856239	7.33629554807	9.1030765477	9.1168822842	9.48324456262	0.0	1.0	128.341176513	114.59921752	336.985591649	326.527548056
0.252960890115	9.1930723219	8.22404165709	6.12433243852	7.25301950593	9.68630926832	9.85524072312	1.08264586715	7.26621977806	7.70067320286	1.0	1.0	74.837410903	71.9109322003	74.837410903	81.4917630884
0.0366163070436	7.39450167482	9.75153093343	7.33973678179	6.35586365574	2.78084881912	3.76366738329	5.31505056623	9.07569032939	7.0179840241	0.0	1.0	11.566105603	29.8722618579	65.4166068884	65.926259242
1.36162680264	6.35292199585	8.14184211353	3.70632708887	0.0799608112849	6.25591851395	3.59797242364	8.89287601858	4.20138008659	4.15689294718	1.0	1.0	56.0771535094	52.6630908421	56.0771535094	58.8833562057
3.52603178237	7.19519564697	1.22028158505	0.254686126395	5.64876794804	9.72077895335	0.02299028098	3.90293047394	2.53296041757	0.779677326416	0.0	1.0	38.4866579403	23.3282555627	72.6882912521	78.9922225083
1.67860219138	9.26549765824	3.22858664585	8.21052213734	7.45185695641	7.53104005927	4.86001904441	4.65165030765	5.6132837978	2.69467820218	0.0	1.0	16.1621703107	23.8183155319	39.7826389687	40.5203296185
5.67491705055	2.87828888104	7.3846255467	9.21942178933	7.36465948044	0.873023912248	2.22621331576	9.26176944709	9.69659190876	4.71914374878	1.0	1.0	70.6926612148	74.3785642288	70.6926612148	71.3796791039
6.09404947284	0.527540652776	3.60708806964	6.54424449733	9.72642135604	4.41166731844	1.98314365295	1.73888754008	0.235760716866	3.43176220322	0.0	1.0	69.8917272526	103.468624457	149.333124108	184.718534276
8.39043403863	3.32774296546	3.68683405219	1.36841905856	4.58912595763	4.67470416354	7.63263711468	3.0055908678	7.94211185359	6.22219343529	1.0	1.0	33.9448413188	28.8100434171	33.9448413188	35.0828473266
0.692152513771	9.07690888311	0.00378262086599	7.23000721199	9.9413170722	2.01805153592	5.57275115426	6.94278575006	2.11223177485	7.82308314664	1.0	1.0	78.9727755543	75.6100065069	78.9727755543	80.0330721401
8.1893301051	8.11059448515	2.83355925641	8.39940951311	5.60868005273	9.09992361979	0.919666433478	2.41679577705	8.31235511657	9.0760002546	0.0	1.0	20.580108121	14.7597988382	94.31038338	92.6547493657
7.85296817734	0.848320945233	2.30061917849	0.100742595489	8.06184315922	4.94205246668	1.3167587096	4.43283795697	7.04574953489	0.466765921706	1.0	1.0	44.1102948866	44.3113067767	44.1102948866	40.7169355067
7.37975851315	5.27790899546	3.44179353315	5.7833629102	1.86542389374	9.19285103028	0.977336801637	3.96949749282	7.52649156801	8.17818566296	1.0	1.0	40.0205017256	39.8212108206	40.0205017256	39.467158006
4.6762962011	6.02082248696	6.50422404435	4.31013077477	3.11425591846	3.47286401097	4.32539387159	8.52035621352	3.57956506612	9.94418881912	0.0	1.0	12.1887509702	5.00865142561	25.6352783097	26.2445199799
0.911320974718	1.82906810135	5.62582204189	7.73972802652	5.91435225208	1.95892376244	2.30494180096	7.86198124634	8.6762200234	9.53994884242	1.0	1.0	133.125645007	136.28102199	133.125645007	151.410861285
9.57903588603	4.00142793204	0.996861818368	5.59079160294	6.01728246136	1.94764876009	5.22676287544	0.972288821092	5.90885083819	7.18595262939	0.0	1.0	34.8678297081	9.98699090032	59.310078948	59.4974354086
7.26192168336	7.51639733726	6.96050980032	8.40792834726	9.93965780286	3.80406860681	0.313005579514	9.99632586243	2.18702390404	4.78621057356	1.0	1.0	125.041377413	117.063150033	125.041377413	105.121689415
3.68472878607	4.14421978874	5.36781451477	7.48480077528	4.55680648236	1.86058362329	4.71599766129	5.05324182144	3.93935767564	5.40578362604	1.0	1.0	19.2067557611	17.9057617981	19.2067557611	20.6624272023
5.3662670199	1.54164692624	7.04293916902	5.04930640424	7.27502289831	2.98987392095	1.54375938851	9.7974702865	6.47502299669	3.08712513188	1.0	1.0	7.14235255329	6.4629935372	7.14235255329	6.79698085749
7.54630545795	5.93226333467	5.8971896176	3.82467118672	6.94506585078	5.86781321568	1.48619082016	7.69278951188	7.14193645898	4.59210070753	1.0	1.0	22.7488313024	22.0566088337	22.7488313024	21.3924050713
5.53322838998	7.28332975542	1.89725708192	4.41959977078	9.67855026145	6.53316560744	4.8864063047	7.97977634098	2.24714209848	8.19871032644	0.0	1.0	27.8145212762	24.5106401503	36.4297848478	35.4693300103
9.85610943346	9.89291378866	5.59766148621	2.29979286987	6.12328292601	0.913184532557	5.24605149497	5.35775072734	3.86031002989	6.00184244122	1.0	1.0	121.690957606	125.418322066	121.690957606	115.405352859
5.59637831958	3.43599182078	9.22434192525	5.2482850507	7.51949195505	8.49867061228	9.72673202277	7.25423483155	2.73175633269	8.99282551091	1.0	1.0	131.063746999	139.364780995	131.063746999	133.479677603
8.60624119194	5.89875204641	0.879684992033	0.0224004908996	5.70776708286	9.78410551101	3.03261310589	0.241323297302	1.31348965955	4.40642270704	0.0	1.0	27.5970332585	5.70068855494	40.4697976459	40.4953224013
5.98212225863	3.11724207681	9.3289787773	1.55773461616	5.91674246249	7.46377504743	4.92943386387	0.0849728277159	4.58328036613	8.51677224492	1.0	1.0	34.1016960577	32.4002232293	34.1016960577	34.8807507772
7.55713190881	1.44308799286	0.745319793856	5.80071491747	7.5250152918	2.80524777573	3.36614558066	2.52082700685	9.62852367585	6.34730089536	1.0	1.0	114.168397768	115.452187245	114.168397768	106.090251965
1.53386675167	1.64651317334	0.947176135177	6.83791825888	5.18491997385	5.84789695185	6.69600598177	5.18060279277	8.45630517747	3.43580608989	1.0	1.0	133.304928241	141.040542749	133.304928241	127.18829654
9.3805291328	4.85490295011	9.3518668124	2.82235926097	6.64414281044	3.7309043794	0.817663077829	2.42112578488	6.27876068955	9.68016263838	1.0	1.0	174.020916211	172.471451855	174.020916211	182.058018385
8.47833814466	4.72651032572	4.46987020282	7.5673242725	2.70367003842	3.69268942943	2.69035178802	8.53723310425	0.550984150412	5.3358259056	1.0	1.0	24.1522455964	24.3754006797	24.1522455964	24.9099323412
4.78031173659	5.26477757421	8.43142053409	3.94297649733	5.6347028986	7.22297565039	3.9095471511	5.01877376609	6.07517674525	9.39137940851	1.0	1.0	43.4731953629	42.7321536313	43.4731953629	42.8608782152
1.65439789131	4.09425027358	7.81560641403	9.64458584951	5.20637640034	2.72749095987	1.25021654002	2.20729865372	5.87872094896	9.28958653301	1.0	1.0	130.008718404	153.406152913	130.008718404	134.1292917
2.91547746539	3.58924159673	7.9430966822	2.49409422681	3.87265478878	0.0317340006698	0.158301376274	7.6219589383	8.94673738259	1.17866722466	1.0	1.0	65.1885722076	61.7296484032	65.1885722076	49.5511276378
0.169136069701	2.69353098834	4.02213131386	3.02362937355	4.03887672106	1.58379704797	5.6716383512	2.72886015916	0.386690404281	1.10885075342	1.0	1.0	171.968479156	164.019790993	171.968479156	173.833131636
8.23995986868	8.70458969174	1.84693205452	0.791313796771	3.70476371527	9.82377087872	7.03380419662	7.41741585558	3.97170862153	1.68644461791	0.0	1.0	78.3127048035	118.222160834	149.545585651	134.621705105
8.13734275508	2.69376119779	2.12017032092	9.870149549	0.449423412616	9.85265148586	7.09280323007	8.70748317478	5.55028114929	9.28162825695	0.0	1.0	61.1970946131	101.778647586	141.131838192	135.501874126
5.69214425341	2.92126309427	8.97151635226	5.65432660315	0.109468712746	8.36848013162	0.591446115494	5.69244638471	5.42922466403	4.63129952755	1.0	1.0	24.751768625	25.8082851327	24.751768625	27.3911738916
6.83234323764	9.47867720583	4.31534441855	5.06602675532	5.487238149	9.35904913127	7.55056342878	2.23572416792	8.95060535642	1.39011910312	1.0	1.0	49.2619933604	49.6156081601	49.2619933604	51.6003304845
3.130956518	2.56882168161	9.94895501722	3.0727211002	2.50018518692	1.22382382803	2.5208614966	3.53687740634	1.96773877044	2.82816192663	0.0	1.0	94.4877170394	52.9265751358	106.67693696	103.302497452
8.06355622798	1.89429416679	5.32370089683	5.36848518888	8.86687891586	9.45022840521	3.52668106551	7.99899154438	7.05953936353	0.728199535996	1.0	1.0	58.6230723485	56.7206780006	58.6230723485	57.0845869355
4.40039863201	8.96961369169	8.01003523548	8.73561444055	6.0174078159	0.299803442026	0.303072151542	6.0180134542	8.1067412699	7.66126406733	0.0	1.0	12.4398671629	94.2963750305	166.775613348	166.531660693
5.21385132718	5.0450614225	5.82087853734	8.22681331514	4.00935639023	8.42716796886	0.636417395539	8.63143692048	6.44059556582	2.56839671354	1.0	1.0	14.4116455931	13.7125193091	14.4116455931	14.6602512055
9.27131791764	5.13472719436	4.25905709478	7.42057421965	4.04412450454	6.21871830577	8.21415720698	8.86032074745	9.52935868055	8.82809196365	1.0	1.0	154.202402019	150.896866278	154.202402019	162.250052773
